queryPolarity,corpus,charset,arm,oracle,cells,glyphs,candidateW,candidateH,dimension,windows,mean,improvementPercent,productionAgreementPercent,meanInkDelta,maxInkDelta
direct,nasa-occupancy-v1,braille,faithfulTiled,gmsd,66880,256,12,24,4320,72,0.24338841341571002,0.07973261836560083,30.24072966507177,0.23904267075184144,0.6174767017364502
direct,nasa-occupancy-v1,braille,faithfulTiled,haarPSI,66880,256,12,24,4320,72,0.18204944856733,2.8479945683677945,30.24072966507177,0.23904267075184144,0.6174767017364502
direct,nasa-occupancy-v1,braille,faithfulTiled,mae,66880,256,12,24,4320,72,0.3425395752297091,0.3627034348210064,30.24072966507177,0.23904267075184144,0.6174767017364502
direct,nasa-occupancy-v1,braille,faithfulTiled,rmse,66880,256,12,24,4320,72,0.4019705992697316,0.46594760346981245,30.24072966507177,0.23904267075184144,0.6174767017364502
direct,nasa-occupancy-v1,braille,faithfulTiled,ssim,66880,256,12,24,4320,72,0.12701445988576363,6.429773646204927,30.24072966507177,0.23904267075184144,0.6174767017364502
direct,nasa-occupancy-v1,braille,faithfulTiledNoBlur,gmsd,66880,256,12,24,4320,72,0.24329355774373526,0.11867450542328065,31.79874401913876,0.23910747186018347,0.6174767017364502
direct,nasa-occupancy-v1,braille,faithfulTiledNoBlur,haarPSI,66880,256,12,24,4320,72,0.1815545407198333,2.568398667299421,31.79874401913876,0.23910747186018347,0.6174767017364502
direct,nasa-occupancy-v1,braille,faithfulTiledNoBlur,mae,66880,256,12,24,4320,72,0.34300171164108306,0.22827802531101407,31.79874401913876,0.23910747186018347,0.6174767017364502
direct,nasa-occupancy-v1,braille,faithfulTiledNoBlur,rmse,66880,256,12,24,4320,72,0.40237663744800456,0.3654063564616146,31.79874401913876,0.23910747186018347,0.6174767017364502
direct,nasa-occupancy-v1,braille,faithfulTiledNoBlur,ssim,66880,256,12,24,4320,72,0.12406727644910223,3.9602275304333174,31.79874401913876,0.23910747186018347,0.6174767017364502
