corpus,charset,arm,w,topK,columns,oversample,footprint,stride,cells,glyphs,mae,rmse,ssim,gmsd,haarpsi,selectionWallSeconds,gitSHA,shapeQueryPolarity
nasa-steerable-v1,cross,znorm,50,,80,2,24,1,8640,5,0.24513410504996375,0.25737684618470186,0.3062568345470751,0.1980582119059786,0.37727169750788214,0.0017021289999999889,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,dots,P,,,80,2,24,1,8640,8,0.2475392360678618,0.2523801357005757,0.3030073032494931,0.17012545630847306,0.3804626907827942,0.0018668889999999085,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,dots,F,,,80,2,24,1,8640,8,0.258299822283003,0.3217134896674047,0.007641815020047249,0.29484034507198614,0.11703902970930691,0.00010147399999999588,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,dots,F_legacy,,,80,2,24,1,8640,8,0.25562116044624705,0.27497033839981766,0.3054923905317333,0.20556792300923943,0.3702644084765733,0.00012844799999999553,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,dots,T,0,,80,2,24,1,8640,8,0.2475392360678618,0.2523801357005757,0.3030073032494931,0.17012545630847306,0.3804626907827942,0.00340853399999977,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,dots,T,1,,80,2,24,1,8640,8,0.24414984367034806,0.259590797048196,0.30638699079773185,0.2064052037745709,0.370524951513812,0.0025840569999997843,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,dots,T,2,,80,2,24,1,8640,8,0.24641500511952594,0.26421145645839633,0.3062181271079534,0.20751196285560322,0.37161104807491946,0.002393881999999852,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,dots,T,5,,80,2,24,1,8640,8,0.24780345278893592,0.2681896539771685,0.3052368547709965,0.20861314972901795,0.37166737214421586,0.002344600999999878,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,dots,T,10,,80,2,24,1,8640,8,0.24858773899267878,0.2711089150398354,0.29607641971956467,0.21174899757083437,0.36475256359636693,0.0023598589999998653,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,dots,T,25,,80,2,24,1,8640,8,0.2581396019294714,0.3213502497328982,0.008890949775674502,0.2944262723655066,0.11810328978385708,0.0023975619999998515,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,dots,T,50,,80,2,24,1,8640,8,0.2582448613125241,0.32161706495215164,0.007908390112121513,0.2947338003527759,0.11723888238911837,0.0022944069999999072,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,dots,lex,,2,80,2,24,1,8640,8,0.2413259514389708,0.2491341606585273,0.3043435380887024,0.20003140397881147,0.36437581936920227,0.0031461309999996543,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
